created_at,entry_id,field1,field3,field6
2024-10-19T00:57:40+00:00,1002795,,12,
2024-10-19T00:57:41+00:00,1002796,2197,,
2024-10-19T00:57:44+00:00,1002797,,12,
2024-10-19T00:57:46+00:00,1002798,,12,
2024-10-19T00:57:48+00:00,1002799,2197,,
2024-10-19T00:57:50+00:00,1002800,,12,
2024-10-19T00:57:56+00:00,1002801,,12,
2024-10-19T00:58:00+00:00,1002802,,12,
2024-10-19T00:58:04+00:00,1002803,,12,
2024-10-19T00:58:08+00:00,1002804,2197,,
2024-10-19T00:58:14+00:00,1002805,2197,,
2024-10-19T00:58:16+00:00,1002806,,12,
2024-10-19T00:58:18+00:00,1002807,,12,
2024-10-19T00:58:20+00:00,1002808,2197,,
2024-10-19T00:58:22+00:00,1002809,,12,
2024-10-19T00:58:24+00:00,1002810,2197,,
2024-10-19T00:58:27+00:00,1002811,,12,
2024-10-19T00:58:28+00:00,1002812,2197,,
2024-10-19T00:58:31+00:00,1002813,,12,
2024-10-19T00:58:33+00:00,1002814,2197,,
2024-10-19T00:58:36+00:00,1002815,,12,
2024-10-19T00:58:40+00:00,1002816,2197,,
2024-10-19T00:58:44+00:00,1002817,,12,
2024-10-19T00:58:45+00:00,1002818,2197,,
2024-10-19T00:58:48+00:00,1002819,,12,
2024-10-19T00:58:49+00:00,1002820,2197,,
2024-10-19T00:58:52+00:00,1002821,,12,
2024-10-19T00:58:54+00:00,1002822,,12,
2024-10-19T00:58:56+00:00,1002823,2197,,
2024-10-19T00:58:58+00:00,1002824,,12,
2024-10-19T00:59:00+00:00,1002825,2197,,
2024-10-19T00:59:03+00:00,1002826,,12,
2024-10-19T00:59:04+00:00,1002827,2197,,
2024-10-19T00:59:08+00:00,1002828,,12,
2024-10-19T00:59:12+00:00,1002829,,12,
2024-10-19T00:59:17+00:00,1002830,,12,
2024-10-19T00:59:20+00:00,1002831,,12,
2024-10-19T00:59:21+00:00,1002832,2197,,
2024-10-19T00:59:24+00:00,1002833,,12,
2024-10-19T00:59:25+00:00,1002834,2197,,
2024-10-19T00:59:28+00:00,1002835,,12,
2024-10-19T00:59:30+00:00,1002836,,12,
2024-10-19T00:59:35+00:00,1002837,,12,
2024-10-19T00:59:36+00:00,1002838,2197,,
2024-10-19T00:59:39+00:00,1002839,,12,
2024-10-19T00:59:40+00:00,1002840,2197,,
2024-10-19T00:59:43+00:00,1002841,,12,
2024-10-19T00:59:44+00:00,1002842,2197,,
2024-10-19T00:59:48+00:00,1002843,2197,,
2024-10-19T00:59:57+00:00,1002844,2197,,
2024-10-19T01:00:00+00:00,1002845,,12,
2024-10-19T01:00:02+00:00,1002846,,12,
2024-10-19T01:00:04+00:00,1002847,2197,,
2024-10-19T01:00:06+00:00,1002848,,12,
2024-10-19T01:00:08+00:00,1002849,2197,,
2024-10-19T01:00:11+00:00,1002850,,11,
2024-10-19T01:00:16+00:00,1002851,,12,
2024-10-19T01:00:20+00:00,1002852,,12,
2024-10-19T01:00:24+00:00,1002853,,12,
2024-10-19T01:00:28+00:00,1002854,,12,
2024-10-19T01:00:29+00:00,1002855,2197,,
2024-10-19T01:00:32+00:00,1002856,,12,
2024-10-19T01:00:33+00:00,1002857,2197,,
2024-10-19T01:00:36+00:00,1002858,,12,
2024-10-19T01:00:38+00:00,1002859,,12,
2024-10-19T01:00:40+00:00,1002860,2197,,
2024-10-19T01:00:45+00:00,1002861,2197,,
2024-10-19T01:00:47+00:00,1002862,,12,
2024-10-19T01:00:48+00:00,1002863,2197,,
2024-10-19T01:00:51+00:00,1002864,,12,
2024-10-19T01:00:57+00:00,1002865,,12,
2024-10-19T01:01:00+00:00,1002866,,12,
2024-10-19T01:01:04+00:00,1002867,,12,
2024-10-19T01:01:05+00:00,1002868,2197,,
2024-10-19T01:01:08+00:00,1002869,,12,
2024-10-19T01:01:09+00:00,1002870,2197,,
2024-10-19T01:01:15+00:00,1002871,,12,
2024-10-19T01:01:16+00:00,1002872,2197,,
2024-10-19T01:01:19+00:00,1002873,,12,
2024-10-19T01:01:20+00:00,1002874,2197,,
2024-10-19T01:01:23+00:00,1002875,,12,
2024-10-19T01:01:24+00:00,1002876,2197,,
2024-10-19T01:01:28+00:00,1002877,,12,
2024-10-19T01:01:29+00:00,1002878,2197,,
2024-10-19T01:01:32+00:00,1002879,,12,
2024-10-19T01:01:38+00:00,1002880,,12,
2024-10-19T01:01:41+00:00,1002881,,12,
2024-10-19T01:01:44+00:00,1002882,,12,
2024-10-19T01:01:46+00:00,1002883,,11,
2024-10-19T01:01:48+00:00,1002884,2197,,
2024-10-19T01:01:50+00:00,1002885,,12,
2024-10-19T01:01:56+00:00,1002886,,12,
2024-10-19T01:01:59+00:00,1002887,,11,
2024-10-19T01:02:00+00:00,1002888,2197,,
2024-10-19T01:02:04+00:00,1002889,,12,
2024-10-19T01:02:08+00:00,1002890,2197,,
2024-10-19T01:02:17+00:00,1002891,2197,,
2024-10-19T01:02:20+00:00,1002892,,12,
2024-10-19T01:02:22+00:00,1002893,,11,
2024-10-19T01:02:24+00:00,1002894,2197,,
2024-10-19T01:02:26+00:00,1002895,,12,
2024-10-19T01:02:28+00:00,1002896,2197,,
2024-10-19T01:02:31+00:00,1002897,,12,
2024-10-19T01:02:36+00:00,1002898,2197,,
2024-10-19T01:02:40+00:00,1002899,,12,
2024-10-19T01:02:44+00:00,1002900,,11,
2024-10-19T01:02:48+00:00,1002901,,12,
2024-10-19T01:02:49+00:00,1002902,2197,,
2024-10-19T01:02:54+00:00,1002903,2197,,
2024-10-19T01:02:56+00:00,1002904,,12,
2024-10-19T01:02:58+00:00,1002905,,12,
2024-10-19T01:03:00+00:00,1002906,2197,,
2024-10-19T01:03:03+00:00,1002907,,12,
2024-10-19T01:03:04+00:00,1002908,2197,,
2024-10-19T01:03:07+00:00,1002909,,12,
2024-10-19T01:03:08+00:00,1002910,2194,,
2024-10-19T01:03:12+00:00,1002911,,12,
2024-10-19T01:03:17+00:00,1002912,,12,
2024-10-19T01:03:18+00:00,1002913,2197,,
2024-10-19T01:03:20+00:00,1002914,2197,,
2024-10-19T01:03:24+00:00,1002915,,11,
2024-10-19T01:03:25+00:00,1002916,2197,,
2024-10-19T01:03:28+00:00,1002917,,12,
2024-10-19T01:03:30+00:00,1002918,,11,
2024-10-19T01:03:36+00:00,1002919,,12,
2024-10-19T01:03:39+00:00,1002920,,12,
2024-10-19T01:03:40+00:00,1002921,2197,,
2024-10-19T01:03:43+00:00,1002922,,11,
2024-10-19T01:03:44+00:00,1002923,2197,,
2024-10-19T01:03:57+00:00,1002924,,12,
2024-10-19T01:04:00+00:00,1002925,,12,
2024-10-19T01:04:01+00:00,1002926,2197,,
2024-10-19T01:04:04+00:00,1002927,,12,
2024-10-19T01:04:06+00:00,1002928,,12,
2024-10-19T01:04:08+00:00,1002929,2197,,
2024-10-19T01:04:10+00:00,1002930,,12,
2024-10-19T01:04:18+00:00,1002931,2197,,
2024-10-19T01:04:19+00:00,1002932,,12,
2024-10-19T01:04:20+00:00,1002933,2197,,
2024-10-19T01:04:24+00:00,1002934,,12,
2024-10-19T01:04:28+00:00,1002935,,12,
2024-10-19T01:04:32+00:00,1002936,,12,
2024-10-19T01:04:33+00:00,1002937,2197,,
2024-10-19T01:04:36+00:00,1002938,,12,
2024-10-19T01:04:42+00:00,1002939,,12,
2024-10-19T01:04:44+00:00,1002940,2197,,
2024-10-19T01:04:46+00:00,1002941,,12,
2024-10-19T01:04:48+00:00,1002942,2197,,
2024-10-19T01:04:51+00:00,1002943,,12,
2024-10-19T01:04:57+00:00,1002944,2197,,
2024-10-19T01:05:00+00:00,1002945,,12,
2024-10-19T01:05:04+00:00,1002946,,12,
2024-10-19T01:05:05+00:00,1002947,2197,,
2024-10-19T01:05:08+00:00,1002948,,12,
2024-10-19T01:05:09+00:00,1002949,2197,,
2024-10-19T01:05:15+00:00,1002950,,11,
2024-10-19T01:05:16+00:00,1002951,2197,,
2024-10-19T01:05:18+00:00,1002952,,11,
2024-10-19T01:05:20+00:00,1002953,2197,,
2024-10-19T01:05:23+00:00,1002954,,12,
2024-10-19T01:05:24+00:00,1002955,2197,,
2024-10-19T01:05:29+00:00,1002956,2197,,
2024-10-19T01:05:32+00:00,1002957,,12,
2024-10-19T01:05:37+00:00,1002958,2194,,
2024-10-19T01:05:40+00:00,1002959,,12,
2024-10-19T01:05:44+00:00,1002960,,12,
2024-10-19T01:05:45+00:00,1002961,2197,,
2024-10-19T01:05:48+00:00,1002962,,12,
2024-10-19T01:05:50+00:00,1002963,,12,
2024-10-19T01:05:55+00:00,1002964,,12,
2024-10-19T01:05:56+00:00,1002965,2197,,
2024-10-19T01:05:59+00:00,1002966,,12,
2024-10-19T01:06:00+00:00,1002967,2197,,
2024-10-19T01:06:03+00:00,1002968,,12,
2024-10-19T01:06:04+00:00,1002969,2197,,
2024-10-19T01:06:08+00:00,1002970,,12,
2024-10-19T01:06:18+00:00,1002971,,11,
2024-10-19T01:06:20+00:00,1002972,,12,
2024-10-19T01:06:21+00:00,1002973,2197,,
2024-10-19T01:06:24+00:00,1002974,,12,
2024-10-19T01:06:26+00:00,1002975,,12,
2024-10-19T01:06:28+00:00,1002976,2197,,
2024-10-19T01:06:30+00:00,1002977,,12,
2024-10-19T01:06:33+00:00,1002978,2197,,
2024-10-19T01:06:35+00:00,1002979,,12,
2024-10-19T01:06:36+00:00,1002980,2197,,
2024-10-19T01:06:39+00:00,1002981,,12,
2024-10-19T01:06:40+00:00,1002982,2197,,
2024-10-19T01:06:44+00:00,1002983,,12,
2024-10-19T01:06:48+00:00,1002984,,12,
2024-10-19T01:06:54+00:00,1002985,2197,,
2024-10-19T01:06:56+00:00,1002986,,12,
2024-10-19T01:06:58+00:00,1002987,,12,
2024-10-19T01:07:00+00:00,1002988,2197,,
2024-10-19T01:07:02+00:00,1002989,,12,
2024-10-19T01:07:04+00:00,1002990,2197,,
2024-10-19T01:07:07+00:00,1002991,,12,
2024-10-19T01:07:08+00:00,1002992,2197,,
2024-10-19T01:07:11+00:00,1002993,,12,
2024-10-19T01:07:17+00:00,1002994,2197,,
2024-10-19T01:07:20+00:00,1002995,,12,
2024-10-19T01:07:24+00:00,1002996,,12,
2024-10-19T01:07:28+00:00,1002997,,12,
2024-10-19T01:07:29+00:00,1002998,2197,,
2024-10-19T01:07:35+00:00,1002999,,12,
2024-10-19T01:07:36+00:00,1003000,2197,,
2024-10-19T01:07:38+00:00,1003001,,12,
2024-10-19T01:07:40+00:00,1003002,2197,,
2024-10-19T01:07:43+00:00,1003003,,12,
2024-10-19T01:07:44+00:00,1003004,2197,,
2024-10-19T01:07:49+00:00,1003005,2197,,
2024-10-19T01:07:52+00:00,1003006,,12,
2024-10-19T01:07:57+00:00,1003007,,12,
2024-10-19T01:08:00+00:00,1003008,,11,
2024-10-19T01:08:01+00:00,1003009,2197,,
2024-10-19T01:08:04+00:00,1003010,,12,
2024-10-19T01:08:05+00:00,1003011,2197,,
2024-10-19T01:08:08+00:00,1003012,,12,
2024-10-19T01:08:10+00:00,1003013,,12,
2024-10-19T01:08:16+00:00,1003014,,12,
2024-10-19T01:08:19+00:00,1003015,,12,
2024-10-19T01:08:20+00:00,1003016,2197,,
2024-10-19T01:08:24+00:00,1003017,,12,
2024-10-19T01:08:28+00:00,1003018,,12,
2024-10-19T01:08:38+00:00,1003019,,12,
2024-10-19T01:08:40+00:00,1003020,,11,
2024-10-19T01:08:42+00:00,1003021,2197,,
2024-10-19T01:08:44+00:00,1003022,,12,
2024-10-19T01:08:46+00:00,1003023,,12,
2024-10-19T01:08:48+00:00,1003024,2197,,
2024-10-19T01:08:51+00:00,1003025,,12,
2024-10-19T01:08:56+00:00,1003026,,12,
2024-10-19T01:09:00+00:00,1003027,,12,
2024-10-19T01:09:04+00:00,1003028,,12,
2024-10-19T01:09:08+00:00,1003029,,12,
2024-10-19T01:09:09+00:00,1003030,2194,,
2024-10-19T01:09:12+00:00,1003031,,12,
2024-10-19T01:09:13+00:00,1003032,2197,,
2024-10-19T01:09:16+00:00,1003033,,12,
2024-10-19T01:09:18+00:00,1003034,,12,
2024-10-19T01:09:20+00:00,1003035,2197,,
2024-10-19T01:09:25+00:00,1003036,2197,,
2024-10-19T01:09:27+00:00,1003037,,12,
2024-10-19T01:09:28+00:00,1003038,2197,,
2024-10-19T01:09:31+00:00,1003039,,12,
2024-10-19T01:09:32+00:00,1003040,2197,,
2024-10-19T01:09:36+00:00,1003041,,12,
2024-10-19T01:09:40+00:00,1003042,2197,,
2024-10-19T01:09:44+00:00,1003043,,12,
2024-10-19T01:09:45+00:00,1003044,2197,,
2024-10-19T01:09:48+00:00,1003045,,12,
2024-10-19T01:09:49+00:00,1003046,2197,,
2024-10-19T01:09:55+00:00,1003047,,12,
2024-10-19T01:09:56+00:00,1003048,2197,,
2024-10-19T01:09:58+00:00,1003049,,12,
2024-10-19T01:10:00+00:00,1003050,2197,,
2024-10-19T01:10:03+00:00,1003051,,12,
2024-10-19T01:10:04+00:00,1003052,2197,,
2024-10-19T01:10:09+00:00,1003053,2197,,
2024-10-19T01:10:12+00:00,1003054,,12,
2024-10-19T01:10:16+00:00,1003055,,12,
2024-10-19T01:10:20+00:00,1003056,,12,
2024-10-19T01:10:21+00:00,1003057,2197,,
2024-10-19T01:10:24+00:00,1003058,,12,
2024-10-19T01:10:25+00:00,1003059,2197,,
2024-10-19T01:10:28+00:00,1003060,,12,
2024-10-19T01:10:30+00:00,1003061,,12,
2024-10-19T01:10:35+00:00,1003062,,12,
2024-10-19T01:10:36+00:00,1003063,2197,,
2024-10-19T01:10:39+00:00,1003064,,12,
2024-10-19T01:10:40+00:00,1003065,2197,,
2024-10-19T01:10:44+00:00,1003066,,12,
2024-10-19T01:10:48+00:00,1003067,,12,
2024-10-19T01:10:57+00:00,1003068,2197,,
2024-10-19T01:11:00+00:00,1003069,,12,
2024-10-19T01:11:02+00:00,1003070,,12,
2024-10-19T01:11:04+00:00,1003071,2197,,
2024-10-19T01:11:06+00:00,1003072,,12,
2024-10-19T01:11:08+00:00,1003073,2197,,
2024-10-19T01:11:11+00:00,1003074,,12,
2024-10-19T01:11:16+00:00,1003075,,12,
2024-10-19T01:11:20+00:00,1003076,,12,
2024-10-19T01:11:24+00:00,1003077,,12,
2024-10-19T01:11:28+00:00,1003078,,12,
2024-10-19T01:11:29+00:00,1003079,2197,,
2024-10-19T01:11:34+00:00,1003080,2197,,
2024-10-19T01:11:36+00:00,1003081,,12,
2024-10-19T01:11:38+00:00,1003082,,12,
2024-10-19T01:11:40+00:00,1003083,2197,,
2024-10-19T01:11:45+00:00,1003084,2197,,
2024-10-19T01:11:47+00:00,1003085,,12,
2024-10-19T01:11:48+00:00,1003086,2197,,
2024-10-19T01:11:51+00:00,1003087,,12,
2024-10-19T01:11:52+00:00,1003088,2197,,
2024-10-19T01:11:56+00:00,1003089,,12,
2024-10-19T01:12:00+00:00,1003090,,12,
2024-10-19T01:12:04+00:00,1003091,,12,
2024-10-19T01:12:05+00:00,1003092,2197,,
2024-10-19T01:12:08+00:00,1003093,,12,
2024-10-19T01:12:09+00:00,1003094,2197,,
2024-10-19T01:12:13+00:00,1003095,,12,
2024-10-19T01:12:14+00:00,1003096,,12,
2024-10-19T01:12:16+00:00,1003097,2197,,
2024-10-19T01:12:18+00:00,1003098,,12,
2024-10-19T01:12:20+00:00,1003099,2197,,
2024-10-19T01:12:23+00:00,1003100,,12,
2024-10-19T01:12:24+00:00,1003101,2197,,
2024-10-19T01:12:28+00:00,1003102,,12,
2024-10-19T01:12:37+00:00,1003103,2197,,
2024-10-19T01:12:40+00:00,1003104,,12,
2024-10-19T01:12:41+00:00,1003105,2197,,
2024-10-19T01:12:44+00:00,1003106,,12,
2024-10-19T01:12:46+00:00,1003107,,12,
2024-10-19T01:12:48+00:00,1003108,2197,,
2024-10-19T01:12:50+00:00,1003109,,12,
2024-10-19T01:12:56+00:00,1003110,,12,
2024-10-19T01:12:57+00:00,1003111,2197,,
2024-10-19T01:12:59+00:00,1003112,,12,
2024-10-19T01:13:00+00:00,1003113,2197,,
2024-10-19T01:13:04+00:00,1003114,,12,
2024-10-19T01:13:08+00:00,1003115,2197,,
2024-10-19T01:13:17+00:00,1003116,,12,
2024-10-19T01:13:21+00:00,1003117,,12,
2024-10-19T01:13:22+00:00,1003118,,12,
2024-10-19T01:13:24+00:00,1003119,2197,,
2024-10-19T01:13:26+00:00,1003120,,12,
2024-10-19T01:13:28+00:00,1003121,2197,,
2024-10-19T01:13:31+00:00,1003122,,12,
2024-10-19T01:13:36+00:00,1003123,,12,
2024-10-19T01:13:40+00:00,1003124,,12,
2024-10-19T01:13:44+00:00,1003125,,12,
2024-10-19T01:13:48+00:00,1003126,,12,
2024-10-19T01:13:49+00:00,1003127,2197,,
2024-10-19T01:13:55+00:00,1003128,2197,,
2024-10-19T01:13:56+00:00,1003129,,12,
2024-10-19T01:13:58+00:00,1003130,,12,
2024-10-19T01:14:00+00:00,1003131,2197,,
2024-10-19T01:14:03+00:00,1003132,,12,
2024-10-19T01:14:04+00:00,1003133,2197,,
2024-10-19T01:14:07+00:00,1003134,,12,
2024-10-19T01:14:08+00:00,1003135,2197,,
2024-10-19T01:14:12+00:00,1003136,,12,
2024-10-19T01:14:17+00:00,1003137,2197,,
2024-10-19T01:14:20+00:00,1003138,,12,
2024-10-19T01:14:24+00:00,1003139,,12,
2024-10-19T01:14:25+00:00,1003140,2197,,
2024-10-19T01:14:28+00:00,1003141,,12,
2024-10-19T01:14:30+00:00,1003142,,12,
2024-10-19T01:14:35+00:00,1003143,,12,
2024-10-19T01:14:36+00:00,1003144,2197,,
2024-10-19T01:14:39+00:00,1003145,,12,
2024-10-19T01:14:40+00:00,1003146,2197,,
2024-10-19T01:14:43+00:00,1003147,,12,
2024-10-19T01:14:44+00:00,1003148,2197,,
2024-10-19T01:14:48+00:00,1003149,,12,
2024-10-19T01:14:57+00:00,1003150,,12,
2024-10-19T01:15:00+00:00,1003151,,12,
2024-10-19T01:15:01+00:00,1003152,2197,,
2024-10-19T01:15:04+00:00,1003153,,12,
2024-10-19T01:15:06+00:00,1003154,,12,
2024-10-19T01:15:08+00:00,1003155,2197,,
2024-10-19T01:15:10+00:00,1003156,,12,
2024-10-19T01:15:13+00:00,1003157,2197,,
2024-10-19T01:15:15+00:00,1003158,,12,
2024-10-19T01:15:16+00:00,1003159,2197,,
2024-10-19T01:15:19+00:00,1003160,,12,
2024-10-19T01:15:20+00:00,1003161,2197,,
2024-10-19T01:15:24+00:00,1003162,,12,
2024-10-19T01:15:28+00:00,1003163,,12,
2024-10-19T01:15:34+00:00,1003164,2197,,
2024-10-19T01:15:36+00:00,1003165,,12,
2024-10-19T01:15:38+00:00,1003166,2197,,
2024-10-19T01:15:40+00:00,1003167,,12,
2024-10-19T01:15:42+00:00,1003168,,12,
2024-10-19T01:15:44+00:00,1003169,2197,,
2024-10-19T01:15:46+00:00,1003170,,12,
2024-10-19T01:15:48+00:00,1003171,2197,,
2024-10-19T01:15:51+00:00,1003172,,12,
2024-10-19T01:15:53+00:00,1003173,2197,,
2024-10-19T01:15:56+00:00,1003174,,12,
2024-10-19T01:16:00+00:00,1003175,,12,
2024-10-19T01:16:04+00:00,1003176,2197,,
2024-10-19T01:16:08+00:00,1003177,,12,
2024-10-19T01:16:09+00:00,1003178,2197,,
2024-10-19T01:16:12+00:00,1003179,,12,
2024-10-19T01:16:14+00:00,1003180,,12,
2024-10-19T01:16:16+00:00,1003181,2197,,
2024-10-19T01:16:18+00:00,1003182,,12,
2024-10-19T01:16:20+00:00,1003183,2197,,
2024-10-19T01:16:23+00:00,1003184,,12,
2024-10-19T01:16:24+00:00,1003185,2197,,
2024-10-19T01:16:27+00:00,1003186,,12,
2024-10-19T01:16:28+00:00,1003187,2197,,
2024-10-19T01:16:32+00:00,1003188,,12,
2024-10-19T01:16:37+00:00,1003189,,12,
2024-10-19T01:16:40+00:00,1003190,,12,
2024-10-19T01:16:41+00:00,1003191,2197,,
2024-10-19T01:16:44+00:00,1003192,,12,
2024-10-19T01:16:45+00:00,1003193,2197,,
2024-10-19T01:16:48+00:00,1003194,,12,
2024-10-19T01:16:50+00:00,1003195,,12,
2024-10-19T01:16:53+00:00,1003196,2197,,
2024-10-19T01:16:54+00:00,1003197,,12,
2024-10-19T01:16:56+00:00,1003198,2197,,
2024-10-19T01:16:59+00:00,1003199,,12,
2024-10-19T01:17:00+00:00,1003200,2197,,
2024-10-19T01:17:03+00:00,1003201,,12,
2024-10-19T01:17:04+00:00,1003202,2197,,
2024-10-19T01:17:08+00:00,1003203,,12,
2024-10-19T01:17:17+00:00,1003204,2197,,
2024-10-19T01:17:20+00:00,1003205,,12,
2024-10-19T01:17:21+00:00,1003206,2197,,
2024-10-19T01:17:24+00:00,1003207,,12,
2024-10-19T01:17:26+00:00,1003208,,12,
2024-10-19T01:17:28+00:00,1003209,2197,,
2024-10-19T01:17:30+00:00,1003210,,12,
2024-10-19T01:17:32+00:00,1003211,2197,,
2024-10-19T01:17:35+00:00,1003212,,12,
2024-10-19T01:17:36+00:00,1003213,2197,,
2024-10-19T01:17:40+00:00,1003214,,12,
2024-10-19T01:17:44+00:00,1003215,,12,
2024-10-19T01:17:48+00:00,1003216,,12,
2024-10-19T01:17:49+00:00,1003217,2197,,
2024-10-19T01:17:53+00:00,1003218,,12,
2024-10-19T01:17:56+00:00,1003219,,12,
2024-10-19T01:17:58+00:00,1003220,,12,
2024-10-19T01:18:00+00:00,1003221,2197,,
2024-10-19T01:18:05+00:00,1003222,2197,,
2024-10-19T01:18:07+00:00,1003223,,12,
2024-10-19T01:18:08+00:00,1003224,2197,,
2024-10-19T01:18:11+00:00,1003225,,12,
2024-10-19T01:18:13+00:00,1003226,2197,,
2024-10-19T01:18:16+00:00,1003227,,12,
2024-10-19T01:18:20+00:00,1003228,,12,
2024-10-19T01:18:24+00:00,1003229,,12,
2024-10-19T01:18:25+00:00,1003230,2197,,
2024-10-19T01:18:28+00:00,1003231,,12,
2024-10-19T01:18:29+00:00,1003232,2197,,
2024-10-19T01:18:32+00:00,1003233,,12,
2024-10-19T01:18:34+00:00,1003234,,12,
2024-10-19T01:18:36+00:00,1003235,2197,,
2024-10-19T01:18:38+00:00,1003236,,12,
2024-10-19T01:18:40+00:00,1003237,2197,,
2024-10-19T01:18:43+00:00,1003238,,12,
2024-10-19T01:18:44+00:00,1003239,2197,,
2024-10-19T01:18:49+00:00,1003240,2197,,
2024-10-19T01:18:52+00:00,1003241,,12,
2024-10-19T01:18:53+00:00,1003242,2197,,
2024-10-19T01:18:56+00:00,1003243,,12,
2024-10-19T01:19:00+00:00,1003244,,12,
2024-10-19T01:19:01+00:00,1003245,2197,,
2024-10-19T01:19:04+00:00,1003246,,12,
2024-10-19T01:19:05+00:00,1003247,2197,,
2024-10-19T01:19:08+00:00,1003248,,12,
2024-10-19T01:19:10+00:00,1003249,,12,
2024-10-19T01:19:15+00:00,1003250,,12,
2024-10-19T01:19:16+00:00,1003251,2197,,
2024-10-19T01:19:19+00:00,1003252,,12,
2024-10-19T01:19:20+00:00,1003253,2197,,
2024-10-19T01:19:23+00:00,1003254,,12,
2024-10-19T01:19:24+00:00,1003255,2197,,
2024-10-19T01:19:28+00:00,1003256,,12,
2024-10-19T01:19:33+00:00,1003257,,12,
2024-10-19T01:19:36+00:00,1003258,,12,
2024-10-19T01:19:37+00:00,1003259,2197,,
2024-10-19T01:19:40+00:00,1003260,,12,
2024-10-19T01:19:42+00:00,1003261,,12,
2024-10-19T01:19:44+00:00,1003262,2197,,
2024-10-19T01:19:46+00:00,1003263,,12,
2024-10-19T01:19:48+00:00,1003264,2197,,
2024-10-19T01:19:51+00:00,1003265,,12,
2024-10-19T01:19:56+00:00,1003266,,12,
2024-10-19T01:20:00+00:00,1003267,,12,
2024-10-19T01:20:04+00:00,1003268,,12,
2024-10-19T01:20:08+00:00,1003269,,12,
2024-10-19T01:20:09+00:00,1003270,2197,,
2024-10-19T01:20:15+00:00,1003271,2197,,
2024-10-19T01:20:16+00:00,1003272,,12,
2024-10-19T01:20:18+00:00,1003273,,12,
2024-10-19T01:20:20+00:00,1003274,2197,,
2024-10-19T01:20:26+00:00,1003275,2197,,
2024-10-19T01:20:27+00:00,1003276,,12,
2024-10-19T01:20:29+00:00,1003277,2197,,
2024-10-19T01:20:31+00:00,1003278,,12,
2024-10-19T01:20:39+00:00,1003279,2197,,
2024-10-19T01:20:41+00:00,1003280,,12,
2024-10-19T01:20:44+00:00,1003281,,12,
2024-10-19T01:20:45+00:00,1003282,2197,,
2024-10-19T01:20:48+00:00,1003283,,12,
2024-10-19T01:20:49+00:00,1003284,2197,,
2024-10-19T01:20:53+00:00,1003285,,12,
2024-10-19T01:20:54+00:00,1003286,,12,
2024-10-19T01:20:56+00:00,1003287,2197,,
2024-10-19T01:20:58+00:00,1003288,,12,
2024-10-19T01:21:00+00:00,1003289,2197,,
2024-10-19T01:21:03+00:00,1003290,,12,
2024-10-19T01:21:04+00:00,1003291,2197,,
2024-10-19T01:21:08+00:00,1003292,,12,
2024-10-19T01:21:12+00:00,1003293,,12,
2024-10-19T01:21:18+00:00,1003294,2197,,
2024-10-19T01:21:20+00:00,1003295,,12,
2024-10-19T01:21:21+00:00,1003296,2197,,
2024-10-19T01:21:24+00:00,1003297,,12,
2024-10-19T01:21:26+00:00,1003298,2197,,
2024-10-19T01:21:28+00:00,1003299,,12,
2024-10-19T01:21:30+00:00,1003300,,12,
2024-10-19T01:21:36+00:00,1003301,,12,
2024-10-19T01:21:39+00:00,1003302,,12,
2024-10-19T01:21:40+00:00,1003303,2197,,
2024-10-19T01:21:44+00:00,1003304,,12,
2024-10-19T01:21:45+00:00,1003305,2194,,
2024-10-19T01:21:48+00:00,1003306,2197,,
2024-10-19T01:21:58+00:00,1003307,,12,
2024-10-19T01:22:00+00:00,1003308,,12,
2024-10-19T01:22:02+00:00,1003309,,12,
2024-10-19T01:22:04+00:00,1003310,2197,,
2024-10-19T01:22:06+00:00,1003311,,12,
2024-10-19T01:22:08+00:00,1003312,2197,,
2024-10-19T01:22:11+00:00,1003313,,12,
2024-10-19T01:22:16+00:00,1003314,,12,
2024-10-19T01:22:20+00:00,1003315,,12,
2024-10-19T01:22:26+00:00,1003316,,12,
2024-10-19T01:22:28+00:00,1003317,,12,
2024-10-19T01:22:29+00:00,1003318,2197,,
2024-10-19T01:22:34+00:00,1003319,2197,,
2024-10-19T01:22:36+00:00,1003320,,12,
2024-10-19T01:22:38+00:00,1003321,,12,
2024-10-19T01:22:40+00:00,1003322,2197,,
2024-10-19T01:22:43+00:00,1003323,,12,
2024-10-19T01:22:44+00:00,1003324,2197,,
2024-10-19T01:22:47+00:00,1003325,,12,
2024-10-19T01:22:48+00:00,1003326,2197,,
2024-10-19T01:22:52+00:00,1003327,,12,
2024-10-19T01:22:57+00:00,1003328,,12,
2024-10-19T01:23:00+00:00,1003329,2197,,
2024-10-19T01:23:04+00:00,1003330,,12,
2024-10-19T01:23:05+00:00,1003331,2197,,
2024-10-19T01:23:08+00:00,1003332,,12,
2024-10-19T01:23:10+00:00,1003333,2197,,
2024-10-19T01:23:15+00:00,1003334,,12,
2024-10-19T01:23:16+00:00,1003335,2197,,
2024-10-19T01:23:19+00:00,1003336,,12,
2024-10-19T01:23:21+00:00,1003337,2197,,
2024-10-19T01:23:23+00:00,1003338,,12,
2024-10-19T01:23:25+00:00,1003339,2197,,
2024-10-19T01:23:28+00:00,1003340,,12,
2024-10-19T01:23:32+00:00,1003341,,12,
2024-10-19T01:23:38+00:00,1003342,,12,
2024-10-19T01:23:40+00:00,1003343,,12,
2024-10-19T01:23:41+00:00,1003344,2197,,
